date,load,solar,wind
2014/8/10 12:00,4059,664,168
2014/8/10 13:00,4005,520,190
2014/8/10 14:00,3937,361,225
2014/8/10 15:00,4055,177,216
2014/8/10 16:00,4190,36,181
2014/8/10 17:00,4345,1,202
2014/8/10 18:00,4508,0,229
2014/8/10 19:00,4295,0,248
2014/8/10 20:00,3955,0,277
2014/8/10 21:00,3574,0,302
2014/8/10 22:00,3275,0,266
2014/8/10 23:00,3131,0,264
2014/8/11 0:00,3083,0,234
2014/8/11 1:00,3083,0,240
2014/8/11 2:00,3208,0,229
2014/8/11 3:00,3584,17,232
2014/8/11 4:00,3985,73,179
2014/8/11 5:00,4240,131,170
2014/8/11 6:00,4344,152,183
2014/8/11 7:00,4300,196,186
2014/8/11 8:00,4259,251,191
2014/8/11 9:00,4124,326,217
2014/8/11 10:00,4173,385,174
2014/8/11 11:00,4103,453,109
2014/8/11 12:00,4045,527,50
2014/8/11 13:00,4004,483,55
2014/8/11 14:00,3955,339,97
2014/8/11 15:00,4002,164,102
2014/8/11 16:00,4121,48,131
2014/8/11 17:00,4243,3,169
2014/8/11 18:00,4349,0,226
2014/8/11 19:00,4148,0,248
2014/8/11 20:00,3868,0,262
2014/8/11 21:00,3496,0,242
2014/8/11 22:00,3230,0,142
2014/8/11 23:00,3091,0,96
2014/8/12 0:00,3046,0,67
2014/8/12 1:00,3038,0,44
2014/8/12 2:00,3082,0,26
2014/8/12 3:00,3253,16,9
2014/8/12 4:00,3533,98,3
2014/8/12 5:00,3788,239,2
2014/8/12 6:00,4001,407,5
2014/8/12 7:00,3944,554,12
2014/8/12 8:00,3931,653,15
2014/8/12 9:00,3885,695,15
2014/8/12 10:00,3857,710,43
2014/8/12 11:00,3755,667,49
2014/8/12 12:00,3720,608,44
2014/8/12 13:00,3717,491,46
2014/8/12 14:00,3745,325,52
2014/8/12 15:00,3792,156,54
2014/8/12 16:00,3933,43,65
2014/8/12 17:00,4050,2,75
2014/8/12 18:00,4108,0,135
2014/8/12 19:00,3943,0,237
2014/8/12 20:00,3642,0,386
2014/8/12 21:00,3337,0,438
2014/8/12 22:00,3120,0,472
2014/8/12 23:00,2995,0,473
2014/8/13 0:00,2921,0,429
2014/8/13 1:00,2894,0,381
2014/8/13 2:00,2884,0,414
2014/8/13 3:00,2975,10,373
2014/8/13 4:00,3182,96,375
2014/8/13 5:00,3428,297,320
2014/8/13 6:00,3681,496,343
2014/8/13 7:00,3725,639,361
2014/8/13 8:00,3742,718,411
2014/8/13 9:00,3738,735,447
2014/8/13 10:00,3691,687,448
2014/8/13 11:00,3642,658,444
2014/8/13 12:00,3619,580,439
2014/8/13 13:00,3648,476,446
2014/8/13 14:00,3732,328,426
2014/8/13 15:00,3831,165,385
2014/8/13 16:00,3916,41,389
2014/8/13 17:00,4087,2,314
2014/8/13 18:00,4215,0,295
2014/8/13 19:00,3986,0,194
2014/8/13 20:00,3646,0,128
2014/8/13 21:00,3249,0,177
2014/8/13 22:00,3013,0,190
2014/8/13 23:00,2880,0,196
2014/8/14 0:00,2854,0,246
2014/8/14 1:00,2858,0,262
2014/8/14 2:00,3022,0,238
2014/8/14 3:00,3401,14,219
2014/8/14 4:00,3836,88,177
2014/8/14 5:00,4080,225,206
2014/8/14 6:00,4308,419,326
2014/8/14 7:00,4055,531,197
2014/8/14 8:00,4026,627,180
2014/8/14 9:00,3960,663,173
2014/8/14 10:00,4060,626,151
2014/8/14 11:00,4045,562,140
2014/8/14 12:00,4036,549,127
2014/8/14 13:00,3975,477,111
2014/8/14 14:00,3909,321,90
2014/8/14 15:00,4009,159,57
2014/8/14 16:00,4120,37,37
2014/8/14 17:00,4232,2,23
2014/8/14 18:00,4334,0,24
2014/8/14 19:00,4104,0,15
2014/8/14 20:00,3809,0,14
2014/8/14 21:00,3394,0,16
2014/8/14 22:00,3176,0,53
2014/8/14 23:00,3063,0,96
2014/8/15 0:00,3024,0,132
2014/8/15 1:00,3034,0,128
2014/8/15 2:00,3129,0,136
2014/8/15 3:00,3477,19,157
2014/8/15 4:00,3852,112,129
2014/8/15 5:00,4090,292,57
2014/8/15 6:00,4137,452,37
2014/8/15 7:00,4043,596,37
2014/8/15 8:00,4016,680,60
2014/8/15 9:00,3946,722,74
2014/8/15 10:00,4016,716,72
2014/8/15 11:00,3997,689,69
2014/8/15 12:00,4000,586,65
2014/8/15 13:00,3955,456,59
2014/8/15 14:00,3922,310,52
2014/8/15 15:00,4050,167,29
2014/8/15 16:00,4179,55,19
2014/8/15 17:00,4237,4,25
2014/8/15 18:00,4361,0,24
2014/8/15 19:00,4160,0,20
2014/8/15 20:00,3836,0,16
2014/8/15 21:00,3425,0,16
2014/8/15 22:00,3170,0,25
2014/8/15 23:00,3064,0,25
2014/8/16 0:00,3009,0,34
2014/8/16 1:00,3048,0,63
2014/8/16 2:00,3160,0,100
2014/8/16 3:00,3485,15,167
2014/8/16 4:00,3909,86,212
2014/8/16 5:00,4123,225,105
2014/8/16 6:00,4169,387,120
2014/8/16 7:00,4068,471,133
2014/8/16 8:00,4040,450,134
2014/8/16 9:00,3994,442,161
2014/8/16 10:00,4104,404,188
2014/8/16 11:00,4096,379,238
2014/8/16 12:00,4067,343,319
2014/8/16 13:00,4064,281,364
2014/8/16 14:00,4042,164,393
2014/8/16 15:00,4209,86,398
2014/8/16 16:00,4413,30,340
2014/8/16 17:00,4373,2,283
2014/8/16 18:00,4311,0,266
2014/8/16 19:00,4132,0,273
2014/8/16 20:00,3818,0,280
2014/8/16 21:00,3437,0,422
2014/8/16 22:00,3186,0,442
2014/8/16 23:00,3067,0,391
2014/8/17 0:00,3043,0,416
2014/8/17 1:00,3069,0,438
2014/8/17 2:00,3176,0,401
2014/8/17 3:00,3516,19,405
2014/8/17 4:00,3897,113,331
2014/8/17 5:00,4108,287,328
2014/8/17 6:00,4194,469,388
2014/8/17 7:00,4038,616,387
2014/8/17 8:00,4004,732,355
2014/8/17 9:00,3938,794,336
2014/8/17 10:00,4012,814,328
2014/8/17 11:00,3926,791,268
2014/8/17 12:00,3900,732,241
2014/8/17 13:00,3891,608,204
2014/8/17 14:00,3858,426,164
2014/8/17 15:00,3966,202,130
2014/8/17 16:00,4081,40,111
2014/8/17 17:00,4154,3,80
2014/8/17 18:00,4348,0,67
2014/8/17 19:00,4132,0,43
2014/8/17 20:00,3841,0,37
2014/8/17 21:00,3483,0,31
2014/8/17 22:00,3207,0,30
2014/8/17 23:00,3093,0,31
2014/8/18 0:00,3053,0,27
2014/8/18 1:00,3070,0,36
2014/8/18 2:00,3185,0,39
2014/8/18 3:00,3542,21,28
2014/8/18 4:00,3927,108,18
2014/8/18 5:00,4192,266,8
2014/8/18 6:00,4245,416,11
2014/8/18 7:00,4148,604,30
2014/8/18 8:00,4091,703,39
2014/8/18 9:00,3994,756,31
2014/8/18 10:00,4026,746,37
2014/8/18 11:00,4036,704,49
2014/8/18 12:00,4033,598,54
2014/8/18 13:00,4022,466,56
2014/8/18 14:00,3996,304,34
2014/8/18 15:00,4073,153,20
2014/8/18 16:00,4155,44,13
2014/8/18 17:00,4137,3,4
2014/8/18 18:00,4349,0,5
2014/8/18 19:00,4181,0,3
2014/8/18 20:00,3844,0,3
2014/8/18 21:00,3477,0,14
2014/8/18 22:00,3236,0,18
2014/8/18 23:00,3098,0,25
2014/8/19 0:00,3029,0,41
2014/8/19 1:00,3048,0,59
2014/8/19 2:00,3091,0,64
2014/8/19 3:00,3189,16,89
2014/8/19 4:00,3460,106,82
2014/8/19 5:00,3747,298,34
2014/8/19 6:00,3953,471,12
2014/8/19 7:00,3871,626,28
2014/8/19 8:00,3862,721,60
2014/8/19 9:00,3806,745,80
2014/8/19 10:00,3790,693,103
2014/8/19 11:00,3718,603,126
2014/8/19 12:00,3659,505,138
2014/8/19 13:00,3669,434,135
2014/8/19 14:00,3706,296,119
2014/8/19 15:00,3784,164,88
2014/8/19 16:00,3845,46,74
2014/8/19 17:00,3943,3,74
2014/8/19 18:00,4012,0,94
2014/8/19 19:00,3890,0,106
2014/8/19 20:00,3659,0,111
2014/8/19 21:00,3333,0,130
2014/8/19 22:00,3089,0,105
2014/8/19 23:00,2967,0,128
2014/8/20 0:00,2877,0,247
2014/8/20 1:00,2867,0,97
2014/8/20 2:00,2865,0,186
2014/8/20 3:00,2855,4,241
2014/8/20 4:00,3099,41,141
2014/8/20 5:00,3431,137,120
2014/8/20 6:00,3684,278,215
2014/8/20 7:00,3806,439,293
2014/8/20 8:00,3823,604,278
2014/8/20 9:00,3803,595,244
2014/8/20 10:00,3747,636,202
2014/8/20 11:00,3651,602,277
2014/8/20 12:00,3643,525,204
2014/8/20 13:00,3680,421,133
2014/8/20 14:00,3747,301,138
2014/8/20 15:00,3816,154,98
2014/8/20 16:00,3904,43,67
2014/8/20 17:00,4014,4,63
2014/8/20 18:00,4177,0,61
2014/8/20 19:00,4019,0,54
2014/8/20 20:00,3694,0,113
2014/8/20 21:00,3325,0,156
2014/8/20 22:00,3054,0,185
2014/8/20 23:00,2938,0,204
2014/8/21 0:00,2892,0,229
2014/8/21 1:00,2903,0,310
2014/8/21 2:00,3063,0,286
2014/8/21 3:00,3378,16,276
2014/8/21 4:00,3758,86,220
2014/8/21 5:00,4093,191,212
2014/8/21 6:00,4204,288,213
2014/8/21 7:00,4163,334,192
2014/8/21 8:00,4122,387,160
2014/8/21 9:00,4061,412,158
2014/8/21 10:00,4096,401,127
2014/8/21 11:00,4074,411,97
2014/8/21 12:00,4053,429,95
2014/8/21 13:00,4042,334,106
2014/8/21 14:00,4009,261,111
2014/8/21 15:00,4139,136,87
2014/8/21 16:00,4220,44,112
2014/8/21 17:00,4222,4,138
2014/8/21 18:00,4304,0,186
2014/8/21 19:00,4093,0,193
2014/8/21 20:00,3817,0,181
2014/8/21 21:00,3415,0,154
2014/8/21 22:00,3142,0,119
2014/8/21 23:00,3001,0,131
2014/8/22 0:00,2977,0,183
2014/8/22 1:00,2997,0,181
2014/8/22 2:00,3093,0,151
2014/8/22 3:00,3456,21,143
2014/8/22 4:00,3775,100,93
2014/8/22 5:00,4095,256,50
2014/8/22 6:00,4214,450,80
2014/8/22 7:00,4074,589,102
2014/8/22 8:00,4022,649,97
2014/8/22 9:00,3947,685,88
2014/8/22 10:00,4027,678,73
2014/8/22 11:00,3982,652,64
2014/8/22 12:00,3993,564,50
2014/8/22 13:00,3957,448,34
2014/8/22 14:00,3947,304,28
2014/8/22 15:00,4019,149,22
2014/8/22 16:00,4070,45,18
2014/8/22 17:00,4148,3,16
2014/8/22 18:00,4272,0,14
2014/8/22 19:00,4103,0,19
2014/8/22 20:00,3836,0,28
2014/8/22 21:00,3460,0,29
2014/8/22 22:00,3182,0,32
2014/8/22 23:00,3041,0,22
2014/8/23 0:00,2987,0,13
2014/8/23 1:00,2993,0,4
2014/8/23 2:00,3013,0,7
2014/8/23 3:00,3138,18,4
2014/8/23 4:00,3460,94,2
2014/8/23 5:00,3811,238,1
2014/8/23 6:00,3992,391,1
2014/8/23 7:00,3953,504,8
2014/8/23 8:00,3949,560,15
2014/8/23 9:00,3892,604,29
2014/8/23 10:00,3828,573,38
2014/8/23 11:00,3726,498,46
2014/8/23 12:00,3695,387,59
2014/8/23 13:00,3735,323,65
2014/8/23 14:00,3822,237,69
2014/8/23 15:00,3879,135,68
2014/8/23 16:00,3935,46,61
2014/8/23 17:00,3962,3,63
2014/8/23 18:00,4091,0,78
2014/8/23 19:00,3971,0,85
2014/8/23 20:00,3721,0,84
2014/8/23 21:00,3350,0,104
2014/8/23 22:00,3145,0,96
2014/8/23 23:00,3014,0,86
2014/8/24 0:00,2966,0,82
2014/8/24 1:00,2993,0,88
2014/8/24 2:00,3067,0,85
2014/8/24 3:00,3451,17,68
2014/8/24 4:00,3757,74,54
2014/8/24 5:00,4085,133,55
2014/8/24 6:00,4221,209,49
2014/8/24 7:00,4188,297,51
2014/8/24 8:00,4179,390,55
2014/8/24 9:00,4088,483,60
2014/8/24 10:00,4116,471,68
2014/8/24 11:00,4051,444,60
2014/8/24 12:00,4026,359,61
2014/8/24 13:00,4010,262,69
2014/8/24 14:00,4026,186,54
2014/8/24 15:00,4153,91,50
2014/8/24 16:00,4540,38,57
2014/8/24 17:00,4261,3,45
2014/8/24 18:00,4105,0,40
2014/8/24 19:00,3951,0,50
2014/8/24 20:00,3758,0,39
2014/8/24 21:00,3407,0,30
2014/8/24 22:00,3231,0,17
2014/8/24 23:00,3110,0,21
2014/8/25 0:00,3053,0,17
2014/8/25 1:00,3084,0,15
2014/8/25 2:00,3196,0,20
2014/8/25 3:00,3516,12,28
2014/8/25 4:00,3894,52,24
2014/8/25 5:00,4177,111,19
2014/8/25 6:00,4322,194,17
2014/8/25 7:00,4278,281,21
2014/8/25 8:00,4263,380,17
2014/8/25 9:00,4155,460,19
2014/8/25 10:00,4145,470,16
2014/8/25 11:00,4114,486,12
2014/8/25 12:00,4079,449,15
2014/8/25 13:00,4026,381,26
2014/8/25 14:00,4061,230,35
2014/8/25 15:00,4175,114,26
2014/8/25 16:00,4227,35,20
2014/8/25 17:00,4212,3,20
2014/8/25 18:00,4248,0,16
2014/8/25 19:00,4049,0,10
2014/8/25 20:00,3813,0,5
2014/8/25 21:00,3465,0,3
2014/8/25 22:00,3229,0,2
2014/8/25 23:00,3121,0,3
2014/8/26 0:00,3071,0,6
2014/8/26 1:00,3071,0,8
2014/8/26 2:00,3076,0,5
2014/8/26 3:00,3187,17,6
2014/8/26 4:00,3439,65,4
2014/8/26 5:00,3789,132,3
2014/8/26 6:00,4075,199,4
2014/8/26 7:00,4084,228,15
2014/8/26 8:00,4097,251,39
2014/8/26 9:00,4072,255,47
2014/8/26 10:00,4049,264,71
2014/8/26 11:00,3927,271,73
2014/8/26 12:00,3885,256,81
2014/8/26 13:00,3868,267,75
2014/8/26 14:00,3860,221,79
2014/8/26 15:00,3943,119,82
2014/8/26 16:00,4029,36,84
2014/8/26 17:00,4046,4,73
2014/8/26 18:00,4090,0,89
2014/8/26 19:00,3978,0,116
2014/8/26 20:00,3766,0,141
2014/8/26 21:00,3415,0,195
2014/8/26 22:00,3173,0,208
2014/8/26 23:00,3047,0,209
2014/8/27 0:00,2978,0,222
2014/8/27 1:00,2972,0,235
2014/8/27 2:00,2940,0,225
2014/8/27 3:00,3022,9,251
2014/8/27 4:00,3212,44,261
2014/8/27 5:00,3555,107,253
2014/8/27 6:00,3815,213,258
2014/8/27 7:00,3856,334,245
2014/8/27 8:00,3891,349,244
2014/8/27 9:00,3904,315,240
2014/8/27 10:00,3875,322,237
2014/8/27 11:00,3787,372,271
2014/8/27 12:00,3739,397,336
2014/8/27 13:00,3775,340,329
2014/8/27 14:00,3863,248,321
2014/8/27 15:00,3991,130,283
2014/8/27 16:00,4116,44,176
2014/8/27 17:00,4208,5,121
2014/8/27 18:00,4317,0,102
2014/8/27 19:00,4137,0,99
2014/8/27 20:00,3845,0,105
2014/8/27 21:00,3391,0,123
2014/8/27 22:00,3131,0,160
2014/8/27 23:00,3004,0,222
2014/8/28 0:00,2971,0,296
2014/8/28 1:00,2990,0,318
2014/8/28 2:00,3097,0,321
2014/8/28 3:00,3476,19,246
2014/8/28 4:00,3859,111,142
2014/8/28 5:00,4112,293,87
2014/8/28 6:00,4208,484,80
2014/8/28 7:00,4098,640,95
2014/8/28 8:00,4070,712,105
2014/8/28 9:00,3981,684,98
2014/8/28 10:00,4085,633,96
2014/8/28 11:00,4048,562,90
2014/8/28 12:00,4006,486,86
2014/8/28 13:00,3989,408,87
2014/8/28 14:00,3913,325,83
2014/8/28 15:00,3976,175,64
2014/8/28 16:00,4102,49,41
2014/8/28 17:00,4145,5,32
2014/8/28 18:00,4304,0,23
2014/8/28 19:00,4154,0,6
2014/8/28 20:00,3908,0,1
2014/8/28 21:00,3499,0,0
2014/8/28 22:00,3193,0,0
2014/8/28 23:00,3083,0,0
2014/8/29 0:00,3050,0,1
2014/8/29 1:00,3080,0,7
2014/8/29 2:00,3164,0,11
2014/8/29 3:00,3514,20,15
2014/8/29 4:00,3863,111,18
2014/8/29 5:00,4116,298,10
2014/8/29 6:00,4196,485,3
2014/8/29 7:00,4107,614,7
2014/8/29 8:00,4067,664,22
2014/8/29 9:00,4032,666,36
2014/8/29 10:00,4077,691,58
2014/8/29 11:00,4030,696,76
2014/8/29 12:00,4026,642,96
2014/8/29 13:00,4056,524,88
2014/8/29 14:00,3995,374,97
2014/8/29 15:00,4092,193,111
2014/8/29 16:00,4181,50,120
2014/8/29 17:00,4206,5,152
2014/8/29 18:00,4387,0,201
2014/8/29 19:00,4239,0,230
2014/8/29 20:00,3888,0,130
2014/8/29 21:00,3514,0,163
2014/8/29 22:00,3250,0,117
2014/8/29 23:00,3107,0,127
2014/8/30 0:00,3082,0,162
2014/8/30 1:00,3092,0,252
2014/8/30 2:00,3192,0,294
2014/8/30 3:00,3498,21,284
2014/8/30 4:00,3867,106,251
2014/8/30 5:00,4091,279,225
2014/8/30 6:00,4183,455,139
2014/8/30 7:00,4131,603,56
2014/8/30 8:00,4137,667,49
2014/8/30 9:00,4074,716,87
2014/8/30 10:00,4152,696,114
2014/8/30 11:00,4138,640,122
2014/8/30 12:00,4157,568,81
2014/8/30 13:00,4100,456,73
2014/8/30 14:00,4014,323,102
2014/8/30 15:00,4154,179,93
2014/8/30 16:00,4239,55,48
2014/8/30 17:00,4273,6,37
2014/8/30 18:00,4426,0,53
2014/8/30 19:00,4289,0,58
2014/8/30 20:00,3943,0,72
2014/8/30 21:00,3531,0,118
2014/8/30 22:00,3245,0,166
2014/8/30 23:00,3132,0,216
2014/8/31 0:00,3088,0,198
2014/8/31 1:00,3091,0,180
2014/8/31 2:00,3191,0,201
2014/8/31 3:00,3461,23,245
2014/8/31 4:00,3824,103,198
2014/8/31 5:00,4116,265,130
2014/8/31 6:00,4240,445,109
2014/8/31 7:00,4180,609,59
2014/8/31 8:00,4167,699,38
2014/8/31 9:00,4130,727,48
2014/8/31 10:00,4249,711,36
2014/8/31 11:00,4228,664,20
2014/8/31 12:00,4192,602,25
2014/8/31 13:00,4173,473,21
2014/8/31 14:00,4100,303,31
2014/8/31 15:00,4161,148,47
2014/8/31 16:00,4255,44,59
2014/8/31 17:00,4237,4,71
2014/8/31 18:00,4308,0,88
2014/8/31 19:00,4117,0,106
2014/8/31 20:00,3831,0,97
2014/8/31 21:00,3458,0,82
2014/8/31 22:00,3147,0,76
2014/8/31 23:00,3022,0,96
2014/9/1 0:00,3012,0,149
2014/9/1 1:00,3049,0,234
2014/9/1 2:00,3152,0,296
2014/9/1 3:00,3446,26,258
2014/9/1 4:00,3767,110,199
2014/9/1 5:00,4098,270,196
2014/9/1 6:00,4237,451,218
2014/9/1 7:00,4185,591,140
2014/9/1 8:00,4191,666,75
2014/9/1 9:00,4166,694,69
2014/9/1 10:00,4283,650,67
2014/9/1 11:00,4240,532,44
2014/9/1 12:00,4227,408,31
2014/9/1 13:00,4211,265,35
2014/9/1 14:00,4133,192,45
2014/9/1 15:00,4183,130,24
2014/9/1 16:00,4290,52,15
2014/9/1 17:00,4245,6,17
2014/9/1 18:00,4303,0,29
2014/9/1 19:00,4123,0,66
2014/9/1 20:00,3859,0,97
2014/9/1 21:00,3469,0,140
2014/9/1 22:00,3216,0,97
2014/9/1 23:00,3088,0,80
2014/9/2 0:00,3054,0,70
2014/9/2 1:00,3030,0,62
2014/9/2 2:00,3022,1,55
2014/9/2 3:00,3127,27,20
2014/9/2 4:00,3374,89,10
2014/9/2 5:00,3645,196,14
2014/9/2 6:00,3818,321,9
2014/9/2 7:00,3814,405,6
2014/9/2 8:00,3818,443,16
2014/9/2 9:00,3819,510,44
2014/9/2 10:00,3771,442,64
2014/9/2 11:00,3703,321,77
2014/9/2 12:00,3682,232,26
2014/9/2 13:00,3653,165,14
2014/9/2 14:00,3722,106,5
2014/9/2 15:00,3790,58,11
2014/9/2 16:00,3974,27,18
2014/9/2 17:00,3992,4,11
2014/9/2 18:00,3871,0,6
2014/9/2 19:00,3662,0,2
2014/9/2 20:00,3380,0,2
2014/9/2 21:00,3315,0,8
2014/9/2 22:00,3090,0,15
2014/9/2 23:00,2952,0,12
2014/9/3 0:00,2872,0,3
2014/9/3 1:00,2889,0,2
2014/9/3 2:00,2884,0,2
2014/9/3 3:00,2942,10,8
2014/9/3 4:00,3169,55,13
2014/9/3 5:00,3447,123,13
2014/9/3 6:00,3739,208,10
2014/9/3 7:00,3802,302,17
2014/9/3 8:00,3818,397,35
2014/9/3 9:00,3778,468,37
2014/9/3 10:00,3753,478,24
2014/9/3 11:00,3680,437,26
2014/9/3 12:00,3667,439,23
2014/9/3 13:00,3707,405,27
2014/9/3 14:00,3766,320,46
2014/9/3 15:00,3861,181,59
2014/9/3 16:00,3907,61,65
2014/9/3 17:00,3964,8,61
2014/9/3 18:00,4095,0,63
2014/9/3 19:00,3973,0,58
2014/9/3 20:00,3224,0,54
2014/9/3 21:00,3289,0,45
2014/9/3 22:00,3044,0,40
2014/9/3 23:00,2901,0,43
2014/9/4 0:00,2854,0,25
2014/9/4 1:00,2862,0,13
2014/9/4 2:00,3018,0,12
2014/9/4 3:00,3381,24,17
2014/9/4 4:00,3759,110,20
2014/9/4 5:00,4040,271,17
2014/9/4 6:00,4128,458,38
2014/9/4 7:00,4089,592,51
2014/9/4 8:00,4093,677,45
2014/9/4 9:00,4037,722,52
2014/9/4 10:00,4146,717,68
2014/9/4 11:00,4148,694,68
2014/9/4 12:00,4135,619,61
2014/9/4 13:00,4125,478,57
2014/9/4 14:00,4064,329,51
2014/9/4 15:00,4113,172,32
2014/9/4 16:00,4149,57,22
2014/9/4 17:00,4125,9,15
2014/9/4 18:00,4293,0,12
2014/9/4 19:00,4124,0,9
2014/9/4 20:00,3824,0,20
2014/9/4 21:00,3450,0,19
2014/9/4 22:00,3190,0,21
2014/9/4 23:00,3079,0,21
2014/9/5 0:00,3019,0,24
2014/9/5 1:00,3012,0,32
2014/9/5 2:00,3106,0,43
2014/9/5 3:00,3420,22,38
2014/9/5 4:00,3794,111,12
2014/9/5 5:00,4082,291,0
2014/9/5 6:00,4224,480,0
2014/9/5 7:00,4184,627,1
2014/9/5 8:00,4198,723,2
2014/9/5 9:00,4153,766,3
2014/9/5 10:00,4194,756,6
2014/9/5 11:00,4176,705,7
2014/9/5 12:00,4175,631,12
2014/9/5 13:00,4206,524,16
2014/9/5 14:00,4124,369,21
2014/9/5 15:00,4185,168,13
2014/9/5 16:00,4244,52,9
2014/9/5 17:00,4234,7,17
2014/9/5 18:00,4380,0,35
2014/9/5 19:00,4249,0,42
2014/9/5 20:00,3892,0,60
2014/9/5 21:00,3480,0,90
2014/9/5 22:00,3206,0,79
2014/9/5 23:00,3076,0,67
2014/9/6 0:00,3022,0,46
2014/9/6 1:00,3009,0,59
2014/9/6 2:00,3117,0,70
2014/9/6 3:00,3436,23,66
2014/9/6 4:00,3836,111,41
2014/9/6 5:00,4102,284,22
2014/9/6 6:00,4225,463,10
2014/9/6 7:00,4198,596,12
2014/9/6 8:00,4210,693,21
2014/9/6 9:00,4160,707,23
2014/9/6 10:00,4266,678,42
2014/9/6 11:00,4260,561,67
2014/9/6 12:00,4226,434,65
2014/9/6 13:00,4139,308,89
2014/9/6 14:00,4206,193,104
2014/9/6 15:00,4275,100,74
2014/9/6 16:00,4321,40,48
2014/9/6 17:00,4306,5,66
2014/9/6 18:00,4358,0,93
2014/9/6 19:00,4218,0,95
2014/9/6 20:00,3857,0,95
2014/9/6 21:00,3463,0,85
2014/9/6 22:00,3222,0,66
2014/9/6 23:00,3098,0,78
2014/9/7 0:00,3067,0,39
2014/9/7 1:00,3053,0,70
2014/9/7 2:00,3185,0,67
2014/9/7 3:00,3481,23,59
2014/9/7 4:00,3847,77,23
2014/9/7 5:00,4162,171,30
2014/9/7 6:00,4276,246,48
2014/9/7 7:00,4281,277,46
2014/9/7 8:00,4263,261,44
2014/9/7 9:00,4202,271,53
2014/9/7 10:00,4218,204,38
2014/9/7 11:00,4185,172,92
2014/9/7 12:00,4141,169,120
2014/9/7 13:00,4158,132,122
2014/9/7 14:00,4107,120,179
2014/9/7 15:00,4195,97,161
2014/9/7 16:00,4233,45,218
2014/9/7 17:00,4150,7,246
2014/9/7 18:00,4226,0,339
2014/9/7 19:00,4114,0,239
2014/9/7 20:00,3810,0,169
2014/9/7 21:00,3426,0,158
2014/9/7 22:00,3168,0,168
2014/9/7 23:00,3049,0,171
2014/9/8 0:00,3015,0,210
2014/9/8 1:00,3061,0,265
2014/9/8 2:00,3140,0,318
2014/9/8 3:00,3452,18,305
2014/9/8 4:00,3809,78,334
2014/9/8 5:00,4103,175,342
2014/9/8 6:00,4222,270,377
2014/9/8 7:00,4163,322,316
2014/9/8 8:00,4145,401,331
2014/9/8 9:00,4068,376,359
2014/9/8 10:00,4112,373,369
2014/9/8 11:00,4075,369,350
2014/9/8 12:00,4065,307,358
2014/9/8 13:00,4063,245,378
2014/9/8 14:00,4086,173,375
2014/9/8 15:00,4186,98,386
2014/9/8 16:00,4230,41,385
2014/9/8 17:00,4186,5,366
2014/9/8 18:00,4206,0,330
2014/9/8 19:00,4065,0,355
2014/9/8 20:00,3794,0,329
2014/9/8 21:00,3441,0,316
2014/9/8 22:00,3170,0,327
2014/9/8 23:00,3047,0,400
2014/9/9 0:00,2976,0,415
2014/9/9 1:00,2975,0,395
2014/9/9 2:00,2991,0,419
2014/9/9 3:00,3090,20,395
2014/9/9 4:00,3339,95,293
2014/9/9 5:00,3660,239,268
2014/9/9 6:00,3856,389,236
2014/9/9 7:00,3845,558,193
2014/9/9 8:00,3854,694,173
2014/9/9 9:00,3819,716,77
2014/9/9 10:00,3821,680,58
2014/9/9 11:00,3724,567,84
2014/9/9 12:00,3695,475,51
2014/9/9 13:00,3677,399,14
2014/9/9 14:00,3722,321,6
2014/9/9 15:00,3765,184,2
2014/9/9 16:00,3797,58,1
2014/9/9 17:00,3797,8,1
2014/9/9 18:00,3907,0,7
2014/9/9 19:00,3829,0,14
2014/9/9 20:00,3626,0,13
2014/9/9 21:00,3276,0,14
2014/9/9 22:00,3043,0,18
2014/9/9 23:00,2900,0,38
2014/9/10 0:00,2832,0,47
2014/9/10 1:00,2826,0,61
2014/9/10 2:00,2824,1,76
2014/9/10 3:00,2868,26,97
2014/9/10 4:00,3077,94,94
2014/9/10 5:00,3391,215,68
2014/9/10 6:00,3634,343,60
2014/9/10 7:00,3705,480,55
2014/9/10 8:00,3730,534,64
2014/9/10 9:00,3755,510,68
2014/9/10 10:00,3751,516,103
2014/9/10 11:00,3669,446,129
2014/9/10 12:00,3630,379,132
2014/9/10 13:00,3670,305,142
2014/9/10 14:00,3763,214,136
2014/9/10 15:00,3893,127,110
2014/9/10 16:00,3971,47,93
2014/9/10 17:00,4011,7,43
2014/9/10 18:00,4090,0,38
2014/9/10 19:00,4010,0,26
2014/9/10 20:00,3710,0,28
2014/9/10 21:00,3304,0,33
2014/9/10 22:00,3032,0,46
2014/9/10 23:00,2906,0,91
2014/9/11 0:00,2862,0,142
2014/9/11 1:00,2860,0,166
2014/9/11 2:00,2983,0,192
2014/9/11 3:00,3321,23,236
2014/9/11 4:00,3710,111,172
2014/9/11 5:00,4024,293,91
2014/9/11 6:00,4120,486,61
2014/9/11 7:00,4063,612,34
2014/9/11 8:00,4068,671,16
2014/9/11 9:00,4026,681,20
2014/9/11 10:00,4147,686,18
2014/9/11 11:00,4127,663,17
2014/9/11 12:00,4112,606,17
2014/9/11 13:00,4082,510,15
2014/9/11 14:00,4005,369,16
2014/9/11 15:00,4068,197,15
2014/9/11 16:00,4117,57,10
2014/9/11 17:00,4121,8,15
2014/9/11 18:00,4275,0,16
2014/9/11 19:00,4155,0,23
2014/9/11 20:00,3775,0,36
