date,load,solar,wind
2016/5/2 22:59,5640,313,1367
2016/5/2 23:59,5560,368,1424
2016/5/3 0:59,5425,401,1321
2016/5/3 1:59,5589,388,1451
2016/5/3 2:59,6143,332,1710
2016/5/3 3:59,7112,271,1805
2016/5/3 4:59,7965,234,1712
2016/5/3 5:59,8215,183,1581
2016/5/3 6:59,8224,111,1306
2016/5/3 7:59,8311,43,1275
2016/5/3 8:59,8399,9,1572
2016/5/3 9:59,8107,0,1667
2016/5/3 10:59,8068,0,1424
2016/5/3 11:59,7992,0,1590
2016/5/3 12:59,7972,0,1541
2016/5/3 13:59,7820,0,1568
2016/5/3 14:59,7843,0,1752
2016/5/3 15:59,7805,0,1735
2016/5/3 16:59,7636,0,1798
2016/5/3 17:59,7672,0,1924
2016/5/3 18:59,7195,16,2073
2016/5/3 19:59,6908,71,2132
2016/5/3 20:59,6396,138,2134
2016/5/3 21:59,5995,196,2095
2016/5/3 22:59,5670,244,2069
2016/5/3 23:59,5579,290,1999
2016/5/4 0:59,5449,313,2057
2016/5/4 1:59,5587,296,2113
2016/5/4 2:59,6264,283,2182
2016/5/4 3:59,7263,240,2204
2016/5/4 4:59,8262,209,2196
2016/5/4 5:59,8642,168,2168
2016/5/4 6:59,8656,103,2143
2016/5/4 7:59,8759,40,2159
2016/5/4 8:59,8874,8,2156
2016/5/4 9:59,8661,0,2127
2016/5/4 10:59,8547,0,2054
2016/5/4 11:59,8406,0,1989
2016/5/4 12:59,8220,0,1928
2016/5/4 13:59,8104,0,1828
2016/5/4 14:59,8085,0,1813
2016/5/4 15:59,7978,0,1680
2016/5/4 16:59,7774,0,1563
2016/5/4 17:59,7656,1,1501
2016/5/4 18:59,7154,21,1404
2016/5/4 19:59,6894,82,1259
2016/5/4 20:59,6383,167,1126
2016/5/4 21:59,5985,257,1062
2016/5/4 22:59,5615,337,1086
2016/5/4 23:59,5500,393,1044
2016/5/5 0:59,5246,439,1031
2016/5/5 1:59,5214,462,939
2016/5/5 2:59,5267,449,906
2016/5/5 3:59,5312,418,857
2016/5/5 4:59,5753,356,737
2016/5/5 5:59,6087,261,636
2016/5/5 6:59,6350,158,530
2016/5/5 7:59,6492,62,568
2016/5/5 8:59,6678,12,656
2016/5/5 9:59,6467,0,632
2016/5/5 10:59,6148,0,534
2016/5/5 11:59,5853,0,443
2016/5/5 12:59,5716,0,366
2016/5/5 13:59,5697,0,381
2016/5/5 14:59,5775,0,353
2016/5/5 15:59,5900,0,248
2016/5/5 16:59,5950,0,163
2016/5/5 17:59,6186,1,159
2016/5/5 18:59,6098,29,131
2016/5/5 19:59,6069,113,94
2016/5/5 20:59,5657,228,37
2016/5/5 21:59,5384,350,16
2016/5/5 22:59,5052,452,15
2016/5/5 23:59,4948,520,23
2016/5/6 0:59,4817,549,26
2016/5/6 1:59,4958,556,31
2016/5/6 2:59,5446,526,35
2016/5/6 3:59,6202,457,64
2016/5/6 4:59,6898,374,128
2016/5/6 5:59,7185,279,55
2016/5/6 6:59,7166,169,75
2016/5/6 7:59,7153,66,223
2016/5/6 8:59,7187,13,146
2016/5/6 9:59,7008,0,52
2016/5/6 10:59,6856,0,65
2016/5/6 11:59,6691,0,100
2016/5/6 12:59,6557,0,119
2016/5/6 13:59,6544,0,114
2016/5/6 14:59,6635,0,86
2016/5/6 15:59,6683,0,118
2016/5/6 16:59,6563,0,184
2016/5/6 17:59,6602,1,197
2016/5/6 18:59,6371,31,157
2016/5/6 19:59,6246,118,108
2016/5/6 20:59,5817,236,54
2016/5/6 21:59,5443,356,51
2016/5/6 22:59,5106,458,61
2016/5/6 23:59,4951,516,53
2016/5/7 0:59,4847,543,81
2016/5/7 1:59,4896,545,94
2016/5/7 2:59,5049,515,94
2016/5/7 3:59,5304,458,67
2016/5/7 4:59,5750,375,80
2016/5/7 5:59,6153,278,129
2016/5/7 6:59,6286,169,228
2016/5/7 7:59,6347,64,317
2016/5/7 8:59,6468,12,435
2016/5/7 9:59,6294,0,581
2016/5/7 10:59,6101,0,590
2016/5/7 11:59,5955,0,854
2016/5/7 12:59,5909,0,921
2016/5/7 13:59,5878,0,915
2016/5/7 14:59,5972,0,615
2016/5/7 15:59,6006,0,334
2016/5/7 16:59,5906,0,293
2016/5/7 17:59,6060,2,224
2016/5/7 18:59,5918,30,228
2016/5/7 19:59,5798,115,169
2016/5/7 20:59,5378,224,106
2016/5/7 21:59,5196,336,116
2016/5/7 22:59,4909,427,85
2016/5/7 23:59,4702,488,87
2016/5/8 0:59,4483,512,101
2016/5/8 1:59,4482,486,100
2016/5/8 2:59,4509,446,103
2016/5/8 3:59,4648,403,81
2016/5/8 4:59,5062,347,68
2016/5/8 5:59,5342,263,65
2016/5/8 6:59,5538,162,52
2016/5/8 7:59,5696,66,64
2016/5/8 8:59,5802,13,87
2016/5/8 9:59,5620,0,123
2016/5/8 10:59,5435,0,115
2016/5/8 11:59,5281,0,97
2016/5/8 12:59,5221,0,87
2016/5/8 13:59,5279,0,101
2016/5/8 14:59,5512,0,267
2016/5/8 15:59,5707,0,325
2016/5/8 16:59,5746,0,345
2016/5/8 17:59,5862,2,323
2016/5/8 18:59,5800,32,342
2016/5/8 19:59,5828,119,231
2016/5/8 20:59,5381,233,146
2016/5/8 21:59,5177,352,143
2016/5/8 22:59,5007,449,191
2016/5/8 23:59,4947,495,240
2016/5/9 0:59,4842,503,286
2016/5/9 1:59,5008,496,283
2016/5/9 2:59,5511,463,278
2016/5/9 3:59,6646,419,248
2016/5/9 4:59,7474,350,225
2016/5/9 5:59,7748,252,238
2016/5/9 6:59,7700,157,299
2016/5/9 7:59,7718,63,526
2016/5/9 8:59,7891,14,891
2016/5/9 9:59,7720,0,948
2016/5/9 10:59,7697,0,866
2016/5/9 11:59,7616,0,831
2016/5/9 12:59,7551,0,825
2016/5/9 13:59,7425,0,799
2016/5/9 14:59,7396,0,794
2016/5/9 15:59,7388,0,691
2016/5/9 16:59,7203,0,797
2016/5/9 17:59,7253,1,935
2016/5/9 18:59,6989,29,860
2016/5/9 19:59,6584,110,706
2016/5/9 20:59,6027,213,799
2016/5/9 21:59,5704,313,1196
2016/5/9 22:59,5384,391,1427
2016/5/9 23:59,5254,443,1573
2016/5/10 0:59,5130,471,1591
2016/5/10 1:59,5265,470,1631
2016/5/10 2:59,5836,434,1598
2016/5/10 3:59,6792,375,1475
2016/5/10 4:59,7635,306,1247
2016/5/10 5:59,7916,225,929
2016/5/10 6:59,7933,136,638
2016/5/10 7:59,8042,53,438
2016/5/10 8:59,8240,10,398
2016/5/10 9:59,8056,0,337
2016/5/10 10:59,8092,0,235
2016/5/10 11:59,8028,0,178
2016/5/10 12:59,7918,0,147
2016/5/10 13:59,7824,0,175
2016/5/10 14:59,7796,0,186
2016/5/10 15:59,7791,0,193
2016/5/10 16:59,7572,0,166
2016/5/10 17:59,7443,1,166
2016/5/10 18:59,7036,26,167
2016/5/10 19:59,6664,96,135
2016/5/10 20:59,6094,186,159
2016/5/10 21:59,5757,278,241
2016/5/10 22:59,5431,356,280
2016/5/10 23:59,5289,411,312
2016/5/11 0:59,5165,432,388
2016/5/11 1:59,5266,435,420
2016/5/11 2:59,5893,419,414
2016/5/11 3:59,6892,383,399
2016/5/11 4:59,7848,319,422
2016/5/11 5:59,8179,234,398
2016/5/11 6:59,8226,142,321
2016/5/11 7:59,8274,59,273
2016/5/11 8:59,8304,13,287
2016/5/11 9:59,8097,0,321
2016/5/11 10:59,8109,0,358
2016/5/11 11:59,7949,0,341
2016/5/11 12:59,7831,0,299
2016/5/11 13:59,7794,0,300
2016/5/11 14:59,7743,0,412
2016/5/11 15:59,7713,0,420
2016/5/11 16:59,7542,0,439
2016/5/11 17:59,7414,1,369
2016/5/11 18:59,7010,19,387
2016/5/11 19:59,6774,70,399
2016/5/11 20:59,6230,134,445
2016/5/11 21:59,5866,196,524
2016/5/11 22:59,5584,237,608
2016/5/11 23:59,5480,256,620
2016/5/12 0:59,5349,271,635
2016/5/12 1:59,5476,272,714
2016/5/12 2:59,6001,249,787
2016/5/12 3:59,6970,239,759
2016/5/12 4:59,7889,215,643
2016/5/12 5:59,8284,163,536
2016/5/12 6:59,8356,108,474
2016/5/12 7:59,8509,50,382
2016/5/12 8:59,8688,11,376
2016/5/12 9:59,8541,0,308
2016/5/12 10:59,8508,0,194
2016/5/12 11:59,8372,0,133
2016/5/12 12:59,8248,0,204
2016/5/12 13:59,8201,0,352
2016/5/12 14:59,8222,0,526
2016/5/12 15:59,8169,0,663
2016/5/12 16:59,7865,0,620
2016/5/12 17:59,7608,1,668
2016/5/12 18:59,7105,17,562
2016/5/12 19:59,6810,63,388
2016/5/12 20:59,6322,119,262
2016/5/12 21:59,5931,180,203
2016/5/12 22:59,5598,216,162
2016/5/12 23:59,5504,259,157
2016/5/13 0:59,5343,281,165
2016/5/13 1:59,5488,289,121
2016/5/13 2:59,6056,279,106
2016/5/13 3:59,7056,254,112
2016/5/13 4:59,7997,227,97
2016/5/13 5:59,8345,172,79
2016/5/13 6:59,8416,109,105
2016/5/13 7:59,8510,47,153
2016/5/13 8:59,8564,11,229
2016/5/13 9:59,8317,0,186
2016/5/13 10:59,8054,0,201
2016/5/13 11:59,7938,0,267
2016/5/13 12:59,7832,0,360
2016/5/13 13:59,7734,0,397
2016/5/13 14:59,7774,0,545
2016/5/13 15:59,7752,0,754
2016/5/13 16:59,7471,0,823
2016/5/13 17:59,7244,1,843
2016/5/13 18:59,6756,21,847
2016/5/13 19:59,6488,74,853
2016/5/13 20:59,5986,129,891
2016/5/13 21:59,5630,179,950
2016/5/13 22:59,5269,211,1093
2016/5/13 23:59,5141,251,1185
2016/5/14 0:59,5017,294,1120
2016/5/14 1:59,5033,321,1118
2016/5/14 2:59,5229,316,1588
2016/5/14 3:59,5480,292,1940
2016/5/14 4:59,6059,252,1862
2016/5/14 5:59,6522,185,1357
2016/5/14 6:59,6861,114,1016
2016/5/14 7:59,7024,50,1178
2016/5/14 8:59,7076,12,1626
2016/5/14 9:59,6735,0,1472
2016/5/14 10:59,6489,0,1283
2016/5/14 11:59,6354,0,1335
2016/5/14 12:59,6360,0,1487
2016/5/14 13:59,6296,0,1470
2016/5/14 14:59,6247,0,1494
2016/5/14 15:59,6248,0,1332
2016/5/14 16:59,6130,0,1079
2016/5/14 17:59,6172,2,954
2016/5/14 18:59,5924,30,918
2016/5/14 19:59,5832,103,840
2016/5/14 20:59,5410,193,692
2016/5/14 21:59,5157,284,737
2016/5/14 22:59,4862,356,994
2016/5/14 23:59,4743,408,1256
2016/5/15 0:59,4618,436,1464
2016/5/15 1:59,4594,438,1542
2016/5/15 2:59,4618,414,1606
2016/5/15 3:59,4718,370,1572
2016/5/15 4:59,5214,312,1432
2016/5/15 5:59,5476,245,1366
2016/5/15 6:59,5799,165,1246
2016/5/15 7:59,6109,74,902
2016/5/15 8:59,6330,18,825
2016/5/15 9:59,6029,1,944
2016/5/15 10:59,5799,0,945
2016/5/15 11:59,5688,0,1142
2016/5/15 12:59,5608,0,1114
2016/5/15 13:59,5596,0,1080
2016/5/15 14:59,5775,0,1016
2016/5/15 15:59,5927,0,900
2016/5/15 16:59,5800,0,924
2016/5/15 17:59,5820,2,918
2016/5/15 18:59,5764,30,755
2016/5/15 19:59,5779,98,697
2016/5/15 20:59,5388,180,864
2016/5/15 21:59,5108,256,772
2016/5/15 22:59,4775,315,611
2016/5/15 23:59,4695,375,501
2016/5/16 0:59,4572,406,678
2016/5/16 1:59,4594,414,623
2016/5/16 2:59,4653,405,515
2016/5/16 3:59,4738,365,535
2016/5/16 4:59,5146,302,457
2016/5/16 5:59,5457,207,781
2016/5/16 6:59,5722,128,544
2016/5/16 7:59,6044,60,425
2016/5/16 8:59,6305,15,587
2016/5/16 9:59,6120,1,513
2016/5/16 10:59,5925,0,513
2016/5/16 11:59,5687,0,505
2016/5/16 12:59,5616,0,516
2016/5/16 13:59,5648,0,522
2016/5/16 14:59,5874,0,516
2016/5/16 15:59,6089,0,626
2016/5/16 16:59,6107,0,685
2016/5/16 17:59,6152,3,671
2016/5/16 18:59,5981,33,629
2016/5/16 19:59,6000,111,541
2016/5/16 20:59,5537,215,492
2016/5/16 21:59,5230,317,586
2016/5/16 22:59,4941,405,687
2016/5/16 23:59,4867,465,740
2016/5/17 0:59,4820,485,597
2016/5/17 1:59,5032,484,577
2016/5/17 2:59,5678,449,560
2016/5/17 3:59,6705,392,557
2016/5/17 4:59,7633,334,635
2016/5/17 5:59,8068,262,647
2016/5/17 6:59,8174,171,647
2016/5/17 7:59,8272,76,518
2016/5/17 8:59,8438,19,438
2016/5/17 9:59,8228,1,460
2016/5/17 10:59,8113,0,445
2016/5/17 11:59,7936,0,390
2016/5/17 12:59,7843,0,315
2016/5/17 13:59,7728,0,338
2016/5/17 14:59,7710,0,341
2016/5/17 15:59,7660,0,303
2016/5/17 16:59,7483,0,272
2016/5/17 17:59,7404,4,292
2016/5/17 18:59,7042,40,287
2016/5/17 19:59,6720,133,238
2016/5/17 20:59,6093,251,167
2016/5/17 21:59,5710,371,93
2016/5/17 22:59,5362,473,77
2016/5/17 23:59,5245,544,41
2016/5/18 0:59,5093,582,38
2016/5/18 1:59,5242,583,46
2016/5/18 2:59,5849,553,30
2016/5/18 3:59,6873,489,19
2016/5/18 4:59,7775,401,12
2016/5/18 5:59,8039,297,14
2016/5/18 6:59,7991,184,30
2016/5/18 7:59,7965,80,63
2016/5/18 8:59,8001,19,109
2016/5/18 9:59,7784,1,210
2016/5/18 10:59,7750,0,364
2016/5/18 11:59,7659,0,526
2016/5/18 12:59,7552,0,640
2016/5/18 13:59,7456,0,618
2016/5/18 14:59,7406,0,711
2016/5/18 15:59,7461,0,804
2016/5/18 16:59,7339,0,837
2016/5/18 17:59,7290,2,794
2016/5/18 18:59,7083,31,760
2016/5/18 19:59,6784,96,532
2016/5/18 20:59,6181,177,431
2016/5/18 21:59,5800,268,439
2016/5/18 22:59,5422,339,379
2016/5/18 23:59,5307,391,303
2016/5/19 0:59,5162,414,275
2016/5/19 1:59,5319,405,315
2016/5/19 2:59,5884,371,339
2016/5/19 3:58,6928,326,263
2016/5/19 4:58,7776,265,220
2016/5/19 5:58,7977,182,314
2016/5/19 6:58,8021,105,397
2016/5/19 7:58,8129,48,352
2016/5/19 8:58,8254,13,523
2016/5/19 9:58,8049,1,510
2016/5/19 10:58,8041,0,535
2016/5/19 11:58,8053,0,534
2016/5/19 12:58,7977,0,487
2016/5/19 13:58,7996,0,526
2016/5/19 14:58,8059,0,519
2016/5/19 15:58,8048,0,483
2016/5/19 16:58,7756,0,444
2016/5/19 17:58,7540,2,504
2016/5/19 18:58,7106,27,505
2016/5/19 19:58,6841,83,368
2016/5/19 20:58,6266,147,278
2016/5/19 21:58,5880,222,245
2016/5/19 22:58,5590,301,280
2016/5/19 23:58,5472,352,263
2016/5/20 0:58,5374,381,243
2016/5/20 1:58,5577,384,282
2016/5/20 2:58,6017,392,505
2016/5/20 3:58,7055,362,858
2016/5/20 4:58,7980,313,754
2016/5/20 5:58,8385,242,868
2016/5/20 6:58,8379,152,1076
2016/5/20 7:58,8385,70,975
2016/5/20 8:58,8432,18,990
2016/5/20 9:58,8188,1,1069
2016/5/20 10:58,7961,0,1200
2016/5/20 11:58,7742,0,1234
2016/5/20 12:58,7605,0,1214
2016/5/20 13:58,7495,0,1095
2016/5/20 14:58,7437,0,1055
2016/5/20 15:58,7380,0,1128
2016/5/20 16:58,7097,0,1129
2016/5/20 17:58,7028,4,985
2016/5/20 18:58,6839,40,625
2016/5/20 19:58,6642,127,322
2016/5/20 20:58,6127,235,216
2016/5/20 21:58,5770,346,162
2016/5/20 22:58,5390,444,106
2016/5/20 23:58,5183,510,94
2016/5/21 0:58,5020,537,68
2016/5/21 1:58,5017,536,20
2016/5/21 2:58,5151,501,12
2016/5/21 3:58,5446,443,13
2016/5/21 4:58,6021,363,11
2016/5/21 5:58,6365,270,9
2016/5/21 6:58,6522,171,7
2016/5/21 7:58,6617,77,16
2016/5/21 8:58,6724,19,30
2016/5/21 9:58,6476,1,48
2016/5/21 10:58,6276,0,76
2016/5/21 11:58,6132,0,102
2016/5/21 12:58,6037,0,174
2016/5/21 13:58,6008,0,268
2016/5/21 14:58,6076,0,369
2016/5/21 15:58,5966,0,455
2016/5/21 16:58,5816,0,479
2016/5/21 17:58,5879,4,604
2016/5/21 18:58,5914,44,636
2016/5/21 19:58,5788,140,600
2016/5/21 20:58,5367,261,493
2016/5/21 21:58,5078,384,899
2016/5/21 22:58,4792,486,1515
2016/5/21 23:58,4667,556,1772
2016/5/22 0:58,4513,592,1724
2016/5/22 1:58,4452,595,1663
2016/5/22 2:58,4489,568,1595
2016/5/22 3:58,4654,510,1596
2016/5/22 4:58,5028,422,1583
2016/5/22 5:58,5261,312,1506
2016/5/22 6:58,5512,194,1420
2016/5/22 7:58,5743,85,1306
2016/5/22 8:58,5895,20,1306
2016/5/22 9:58,5698,1,1453
2016/5/22 10:58,5483,0,1572
2016/5/22 11:58,5318,0,1630
2016/5/22 12:58,5253,0,1699
2016/5/22 13:58,5338,0,1771
2016/5/22 14:58,5474,0,1752
2016/5/22 15:58,5679,0,1619
2016/5/22 16:58,5664,0,1519
2016/5/22 17:58,5768,4,1227
2016/5/22 18:58,5825,41,1120
2016/5/22 19:58,5850,126,873
2016/5/22 20:58,5458,224,601
2016/5/22 21:58,5290,318,486
2016/5/22 22:58,5078,394,561
2016/5/22 23:58,4974,442,901
2016/5/23 0:58,4853,451,1066
2016/5/23 1:58,4949,452,1248
2016/5/23 2:58,5464,424,1450
2016/5/23 3:58,6638,357,1401
2016/5/23 4:58,7519,285,1291
2016/5/23 5:58,7828,195,1198
2016/5/23 6:58,7849,123,1147
2016/5/23 7:58,7959,63,994
2016/5/23 8:58,8113,18,883
2016/5/23 9:58,8014,1,1227
2016/5/23 10:58,8020,0,1381
2016/5/23 11:58,7996,0,1416
2016/5/23 12:58,8024,0,1738
2016/5/23 13:58,7948,0,1529
2016/5/23 14:58,7945,0,1587
2016/5/23 15:58,7844,0,1606
2016/5/23 16:58,7561,0,1305
2016/5/23 17:58,7262,2,1458
2016/5/23 18:58,6934,22,1750
2016/5/23 19:58,6622,74,1418
2016/5/23 20:58,6090,133,1091
2016/5/23 21:58,5785,187,1246
2016/5/23 22:58,5487,229,1158
2016/5/23 23:58,5330,266,949
2016/5/24 0:58,5237,299,1028
2016/5/24 1:58,5385,323,1351
2016/5/24 2:58,5892,330,1423
2016/5/24 3:58,7029,312,1454
2016/5/24 4:58,7937,267,1575
2016/5/24 5:58,8399,208,1806
2016/5/24 6:58,8485,143,1872
2016/5/24 7:58,8612,71,1946
2016/5/24 8:58,8680,20,1848
2016/5/24 9:58,8346,2,1942
2016/5/24 10:58,8266,0,1949
2016/5/24 11:58,8180,0,2023
2016/5/24 12:58,8065,0,2095
2016/5/24 13:58,7909,0,2063
2016/5/24 14:58,7916,0,2104
2016/5/24 15:58,7838,0,2076
2016/5/24 16:58,7523,0,1992
2016/5/24 17:58,7311,4,1892
2016/5/24 18:58,7030,37,1832
2016/5/24 19:58,6705,112,1787
2016/5/24 20:58,6112,199,1638
2016/5/24 21:58,5797,282,1505
2016/5/24 22:58,5484,367,1390
2016/5/24 23:58,5366,449,1265
2016/5/25 0:58,5270,497,1054
2016/5/25 1:58,5400,512,941
2016/5/25 2:58,5901,495,909
2016/5/25 3:58,6910,445,1067
2016/5/25 4:58,7786,375,1140
2016/5/25 5:58,8109,286,1081
2016/5/25 6:58,8093,180,954
2016/5/25 7:58,8121,81,861
2016/5/25 8:58,8132,20,796
2016/5/25 9:58,7828,1,848
2016/5/25 10:58,7747,0,722
2016/5/25 11:58,7605,0,782
2016/5/25 12:58,7518,0,812
2016/5/25 13:58,7427,0,880
2016/5/25 14:58,7362,0,927
2016/5/25 15:58,7339,0,794
2016/5/25 16:58,7085,0,896
2016/5/25 17:58,6927,5,858
2016/5/25 18:58,6746,39,798
2016/5/25 19:58,6372,120,790
2016/5/25 20:58,5840,217,476
2016/5/25 21:58,5458,318,468
2016/5/25 22:58,5140,402,434
2016/5/25 23:58,4963,463,298
2016/5/26 0:58,4766,515,324
2016/5/26 1:58,4752,527,310
2016/5/26 2:58,4710,500,245
2016/5/26 3:58,4896,446,176
2016/5/26 4:58,5322,375,133
2016/5/26 5:58,5556,282,104
2016/5/26 6:58,5751,180,63
2016/5/26 7:58,5876,82,20
2016/5/26 8:58,6054,21,19
2016/5/26 9:58,5882,1,64
2016/5/26 10:58,5667,0,83
2016/5/26 11:58,5479,0,44
2016/5/26 12:58,5397,0,38
2016/5/26 13:58,5387,0,47
2016/5/26 14:58,5598,0,36
2016/5/26 15:58,5768,0,43
2016/5/26 16:58,5704,0,57
2016/5/26 17:58,5748,4,67
2016/5/26 18:58,5826,35,130
2016/5/26 19:58,5773,107,98
2016/5/26 20:58,5295,192,51
2016/5/26 21:58,5035,276,81
2016/5/26 22:58,4743,358,183
2016/5/26 23:58,4607,419,272
2016/5/27 0:58,4491,451,343
2016/5/27 1:58,4600,465,369
2016/5/27 2:58,5013,452,400
2016/5/27 3:58,5844,409,379
2016/5/27 4:58,6562,339,362
2016/5/27 5:58,6950,252,340
2016/5/27 6:58,7130,162,255
2016/5/27 7:58,7224,77,233
2016/5/27 8:58,7321,20,321
2016/5/27 9:58,7119,1,225
2016/5/27 10:58,6984,0,149
2016/5/27 11:58,6865,0,108
2016/5/27 12:58,6793,0,80
2016/5/27 13:58,6790,0,112
2016/5/27 14:58,6878,0,70
2016/5/27 15:58,6820,0,68
2016/5/27 16:58,6546,0,125
2016/5/27 17:58,6415,4,190
2016/5/27 18:58,6220,35,134
2016/5/27 19:58,6036,107,75
2016/5/27 20:58,5550,192,75
2016/5/27 21:58,5228,290,75
2016/5/27 22:58,4912,385,77
2016/5/27 23:58,4755,450,107
2016/5/28 0:58,4570,496,184
2016/5/28 1:58,4552,532,371
2016/5/28 2:58,4644,513,603
2016/5/28 3:58,5011,451,806
2016/5/28 4:58,5574,369,800
2016/5/28 5:58,5968,277,737
2016/5/28 6:58,6231,177,570
2016/5/28 7:58,6339,80,517
2016/5/28 8:58,6452,20,610
2016/5/28 9:58,6249,1,784
2016/5/28 10:58,6066,0,818
2016/5/28 11:58,5982,0,854
2016/5/28 12:58,5935,0,724
2016/5/28 13:58,5955,0,353
2016/5/28 14:58,6034,0,293
2016/5/28 15:58,6012,0,380
2016/5/28 16:58,5826,0,338
2016/5/28 17:58,5786,5,358
2016/5/28 18:58,5697,45,254
2016/5/28 19:58,5605,130,130
2016/5/28 20:58,5222,227,165
2016/5/28 21:58,4965,319,314
2016/5/28 22:58,4596,387,532
2016/5/28 23:58,4481,435,674
2016/5/29 0:58,4313,452,773
2016/5/29 1:58,4272,444,930
2016/5/29 2:58,4272,446,991
2016/5/29 3:58,4393,402,930
2016/5/29 4:58,4812,311,949
2016/5/29 5:58,5166,229,1060
2016/5/29 6:58,5478,153,1208
2016/5/29 7:58,5688,71,1159
2016/5/29 8:58,5871,18,1147
2016/5/29 9:58,5717,1,1333
2016/5/29 10:58,5558,0,1366
2016/5/29 11:58,5466,0,1342
2016/5/29 12:58,5384,0,1187
2016/5/29 13:58,5449,0,965
2016/5/29 14:58,5680,0,599
2016/5/29 15:58,5800,0,813
2016/5/29 16:58,5758,0,838
2016/5/29 17:58,5779,5,789
2016/5/29 18:58,5756,41,422
2016/5/29 19:58,5738,123,239
2016/5/29 20:58,5299,225,106
2016/5/29 21:58,5151,328,66
2016/5/29 22:58,4865,410,57
2016/5/29 23:58,4769,449,63
2016/5/30 0:58,4637,452,69
2016/5/30 1:58,4776,455,80
2016/5/30 2:58,5351,435,97
2016/5/30 3:58,6473,375,88
2016/5/30 4:58,7434,288,92
2016/5/30 5:58,7849,212,140
2016/5/30 6:58,7971,144,160
2016/5/30 7:58,8087,70,40
2016/5/30 8:58,8254,19,33
2016/5/30 9:58,8066,2,45
2016/5/30 10:58,8016,0,61
2016/5/30 11:58,7960,0,89
2016/5/30 12:58,7915,0,103
2016/5/30 13:58,7826,0,124
2016/5/30 14:58,7726,0,123
2016/5/30 15:58,7644,0,196
2016/5/30 16:58,7308,0,222
2016/5/30 17:58,7058,6,224
2016/5/30 18:58,6866,37,185
2016/5/30 19:58,6528,111,125
2016/5/30 20:58,5909,203,123
2016/5/30 21:58,5602,299,133
2016/5/30 22:58,5370,386,119
2016/5/30 23:58,5224,448,61
2016/5/31 0:58,5097,475,55
2016/5/31 1:58,5193,427,80
2016/5/31 2:58,5692,387,547
2016/5/31 3:58,6794,359,983
2016/5/31 4:58,7724,299,421
2016/5/31 5:58,8068,222,340
2016/5/31 6:58,8143,148,287
2016/5/31 7:58,8256,73,310
2016/5/31 8:58,8436,20,372
2016/5/31 9:58,8250,1,367
2016/5/31 10:58,8201,0,332
2016/5/31 11:58,8103,0,223
2016/5/31 12:58,8050,0,157
2016/5/31 13:58,7826,0,133
2016/5/31 14:58,7754,0,103
2016/5/31 15:58,7670,0,77
2016/5/31 16:58,7397,0,85
2016/5/31 17:58,7175,4,86
2016/5/31 18:58,6904,34,81
2016/5/31 19:58,6593,101,61
2016/5/31 20:58,6004,173,50
2016/5/31 21:58,5660,246,64
2016/5/31 22:58,5392,311,106
2016/5/31 23:58,5248,367,186
2016/6/1 0:58,5150,393,289
2016/6/1 1:58,5275,399,312
2016/6/1 2:58,5781,385,321
2016/6/1 3:58,6926,337,410
2016/6/1 4:58,7837,281,366
2016/6/1 5:58,8222,198,169
2016/6/1 6:58,8297,130,88
2016/6/1 7:58,8376,70,39
2016/6/1 8:58,8531,21,45
2016/6/1 9:58,8323,2,49
2016/6/1 10:58,8222,0,60
2016/6/1 11:58,8098,0,58
2016/6/1 12:58,8005,0,45
2016/6/1 13:58,7883,0,55
2016/6/1 14:58,7845,0,64
2016/6/1 15:58,7799,0,76
2016/6/1 16:58,7569,0,46
2016/6/1 17:58,7334,3,81
2016/6/1 18:58,7008,30,43
2016/6/1 19:58,6707,92,29
2016/6/1 20:58,6118,164,25
2016/6/1 21:58,5776,243,20
2016/6/1 22:58,5441,319,13
2016/6/1 23:58,5256,379,14
2016/6/2 0:58,5161,418,20
2016/6/2 1:58,5243,426,19
2016/6/2 2:58,5737,415,16
2016/6/2 3:58,6856,373,50
2016/6/2 4:58,7888,308,87
2016/6/2 5:58,8219,235,162
2016/6/2 6:58,8268,157,296
2016/6/2 7:58,8434,77,145
2016/6/2 8:58,8542,23,36
2016/6/2 9:58,8230,2,16
2016/6/2 10:58,8213,0,5
2016/6/2 11:58,8095,0,11
2016/6/2 12:58,7948,0,29
2016/6/2 13:58,7794,0,30
2016/6/2 14:58,7736,0,25
2016/6/2 15:58,7665,0,23
2016/6/2 16:58,7441,0,17
2016/6/2 17:58,7216,4,13
2016/6/2 18:58,7042,36,5
2016/6/2 19:58,6812,108,3
2016/6/2 20:58,6175,184,6
2016/6/2 21:58,5813,257,24
2016/6/2 22:58,5448,327,38
2016/6/2 23:58,5265,380,32
2016/6/3 0:58,5130,403,22
2016/6/3 1:58,5264,409,16
2016/6/3 2:58,5745,393,19
2016/6/3 3:58,6843,364,19
2016/6/3 4:58,7759,325,11
2016/6/3 5:58,8070,256,9
2016/6/3 6:58,8084,169,12
2016/6/3 7:58,8109,82,40
2016/6/3 8:58,8203,24,68
2016/6/3 9:58,7922,2,44
2016/6/3 10:58,7726,0,52
2016/6/3 11:58,7574,0,50
2016/6/3 12:58,7478,0,48
2016/6/3 13:58,7402,0,40
2016/6/3 14:58,7479,0,45
2016/6/3 15:58,7408,0,49
2016/6/3 16:58,7058,0,54
2016/6/3 17:58,6773,5,53
2016/6/3 18:58,6612,43,54
2016/6/3 19:58,6453,124,35
2016/6/3 20:58,5912,216,23
